,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
68,Delta Spirit,Better Now,0.508,0.751,3,-7.887,1,0.0381,0.048,0.000347,0.71,0.45,150.037,audio_features,2mv4cBaCITLK1DE6Dw4yhb,spotify:track:2mv4cBaCITLK1DE6Dw4yhb,https://api.spotify.com/v1/tracks/2mv4cBaCITLK1DE6Dw4yhb,https://api.spotify.com/v1/audio-analysis/2mv4cBaCITLK1DE6Dw4yhb,225120,4
69,Delta Spirit,Making Sense,0.566,0.735,3,-7.333,1,0.0313,0.0283,0.000226,0.373,0.451,99.967,audio_features,1o4uEzpMD8xocSygDacJAV,spotify:track:1o4uEzpMD8xocSygDacJAV,https://api.spotify.com/v1/tracks/1o4uEzpMD8xocSygDacJAV,https://api.spotify.com/v1/audio-analysis/1o4uEzpMD8xocSygDacJAV,220240,4
70,Chuck Prophet,High as Johnny Thunders,0.544,0.491,0,-6.957,1,0.0299,0.471,2.56e-05,0.107,0.329,140.781,audio_features,7g4158D9UV3DZrjxjLzGJa,spotify:track:7g4158D9UV3DZrjxjLzGJa,https://api.spotify.com/v1/tracks/7g4158D9UV3DZrjxjLzGJa,https://api.spotify.com/v1/audio-analysis/7g4158D9UV3DZrjxjLzGJa,198707,4
71,Chuck Prophet,Marathon,0.554,0.87,7,-4.519,1,0.0421,0.0357,0.000265,0.219,0.645,150.99,audio_features,3roD5R0H534dQt2dYT3Ojj,spotify:track:3roD5R0H534dQt2dYT3Ojj,https://api.spotify.com/v1/tracks/3roD5R0H534dQt2dYT3Ojj,https://api.spotify.com/v1/audio-analysis/3roD5R0H534dQt2dYT3Ojj,227120,4
72,Chuck Prophet,Paying My Respects to the Train,0.296,0.62,5,-6.458,1,0.0288,0.438,0.00865,0.126,0.428,190.456,audio_features,0m3hNibteSgNayAoIY8Dva,spotify:track:0m3hNibteSgNayAoIY8Dva,https://api.spotify.com/v1/tracks/0m3hNibteSgNayAoIY8Dva,https://api.spotify.com/v1/audio-analysis/0m3hNibteSgNayAoIY8Dva,251360,4
73,Chuck Prophet,Willie and Nilli,0.672,0.548,5,-6.114,1,0.0298,0.674,8.46e-06,0.0963,0.593,132.252,audio_features,0uKb9WSvUngBLaZw3ktPRn,spotify:track:0uKb9WSvUngBLaZw3ktPRn,https://api.spotify.com/v1/tracks/0uKb9WSvUngBLaZw3ktPRn,https://api.spotify.com/v1/audio-analysis/0uKb9WSvUngBLaZw3ktPRn,228560,4
74,Chuck Prophet,Get Off the Stage,0.589,0.484,4,-7.049,1,0.0356,0.714,1.2e-05,0.131,0.531,79.19,audio_features,3ThdzcmPQbmUknKVW9aUO6,spotify:track:3ThdzcmPQbmUknKVW9aUO6,https://api.spotify.com/v1/tracks/3ThdzcmPQbmUknKVW9aUO6,https://api.spotify.com/v1/audio-analysis/3ThdzcmPQbmUknKVW9aUO6,230387,4
75,Jason Isbell and the 400 Unit,What've I Done to Help,0.525,0.869,4,-6.162,0,0.0592,0.0374,0.00201,0.304,0.302,104.659,audio_features,3t8IB18uEO2pebnfLUv7B0,spotify:track:3t8IB18uEO2pebnfLUv7B0,https://api.spotify.com/v1/tracks/3t8IB18uEO2pebnfLUv7B0,https://api.spotify.com/v1/audio-analysis/3t8IB18uEO2pebnfLUv7B0,400368,4
76,Jason Isbell and the 400 Unit,Dreamsicle,0.53,0.55,2,-6.907,1,0.0249,0.163,2.21e-06,0.252,0.492,97.334,audio_features,68wI8QNqMeIraj7Ix16hS3,spotify:track:68wI8QNqMeIraj7Ix16hS3,https://api.spotify.com/v1/tracks/68wI8QNqMeIraj7Ix16hS3,https://api.spotify.com/v1/audio-analysis/68wI8QNqMeIraj7Ix16hS3,224034,4
77,Gasoline Lollipops,All the Misery Money Can Buy,0.465,0.565,7,-8.904,1,0.0332,0.0145,0.00445,0.0928,0.0913,109.886,audio_features,5OZFdT09D4mpwx3xaJWIRK,spotify:track:5OZFdT09D4mpwx3xaJWIRK,https://api.spotify.com/v1/tracks/5OZFdT09D4mpwx3xaJWIRK,https://api.spotify.com/v1/audio-analysis/5OZFdT09D4mpwx3xaJWIRK,265003,4
78,Clem Snide,The True Shape of Your Heart,0.637,0.377,3,-13.433,1,0.0325,0.761,0.493,0.0788,0.467,107.255,audio_features,5wQDTxq78q8kKqnz7hF84z,spotify:track:5wQDTxq78q8kKqnz7hF84z,https://api.spotify.com/v1/tracks/5wQDTxq78q8kKqnz7hF84z,https://api.spotify.com/v1/audio-analysis/5wQDTxq78q8kKqnz7hF84z,285974,4
79,Sarah Jarosz,Eve,0.547,0.455,7,-9.293,1,0.028,0.808,0,0.101,0.298,148.107,audio_features,00facBREnmWwqc1VT9kd1o,spotify:track:00facBREnmWwqc1VT9kd1o,https://api.spotify.com/v1/tracks/00facBREnmWwqc1VT9kd1o,https://api.spotify.com/v1/audio-analysis/00facBREnmWwqc1VT9kd1o,206840,4
80,Phoebe Bridgers,Kyoto,0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,audio_features,49UDOG8DoBajXTJSTqfRMg,spotify:track:49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/tracks/49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/audio-analysis/49UDOG8DoBajXTJSTqfRMg,184524,4
81,Woods,Next to You and the Sea,0.767,0.609,9,-10.712,0,0.0281,0.759,0.114,0.183,0.905,112.001,audio_features,1wMhXU6K4udbwp9y3R3pnk,spotify:track:1wMhXU6K4udbwp9y3R3pnk,https://api.spotify.com/v1/tracks/1wMhXU6K4udbwp9y3R3pnk,https://api.spotify.com/v1/audio-analysis/1wMhXU6K4udbwp9y3R3pnk,233441,4
82,Woods,Where Do You Go When You Dream,0.682,0.744,9,-7.8,0,0.0303,0.466,0.00568,0.372,0.836,115.989,audio_features,2bdDETZsaSuA00ctnPEnLX,spotify:track:2bdDETZsaSuA00ctnPEnLX,https://api.spotify.com/v1/tracks/2bdDETZsaSuA00ctnPEnLX,https://api.spotify.com/v1/audio-analysis/2bdDETZsaSuA00ctnPEnLX,351725,4
83,Woods,Fell so Hard,0.586,0.898,9,-6.808,0,0.03,0.00321,0.0116,0.277,0.789,154.64,audio_features,7Mz74zfBtYvNIz3K7Kl8oI,spotify:track:7Mz74zfBtYvNIz3K7Kl8oI,https://api.spotify.com/v1/tracks/7Mz74zfBtYvNIz3K7Kl8oI,https://api.spotify.com/v1/audio-analysis/7Mz74zfBtYvNIz3K7Kl8oI,241718,4
84,The Lone Bellow,Good Times,0.6,0.861,5,-3.975,1,0.0572,0.00616,0,0.112,0.318,110.05,audio_features,0C9uaJt51ytJgwiZpRYyGM,spotify:track:0C9uaJt51ytJgwiZpRYyGM,https://api.spotify.com/v1/tracks/0C9uaJt51ytJgwiZpRYyGM,https://api.spotify.com/v1/audio-analysis/0C9uaJt51ytJgwiZpRYyGM,229960,4
85,Swamp Dogg,I Lay Awake,0.621,0.387,0,-9.887,1,0.0267,0.917,0.0163,0.0845,0.39,70.039,audio_features,0t0G5h5cY5BgJaXEJlOmkT,spotify:track:0t0G5h5cY5BgJaXEJlOmkT,https://api.spotify.com/v1/tracks/0t0G5h5cY5BgJaXEJlOmkT,https://api.spotify.com/v1/audio-analysis/0t0G5h5cY5BgJaXEJlOmkT,222280,4
86,Waylon Payne,Santa Ana Winds,0.557,0.433,7,-9.104,1,0.0289,0.486,0.0115,0.0972,0.612,124.772,audio_features,4gOfeoHv1858gkHlITsr3Q,spotify:track:4gOfeoHv1858gkHlITsr3Q,https://api.spotify.com/v1/tracks/4gOfeoHv1858gkHlITsr3Q,https://api.spotify.com/v1/audio-analysis/4gOfeoHv1858gkHlITsr3Q,256353,4
87,Gasoline Lollipops,Bound for Glory,0.498,0.798,7,-6.784,1,0.0579,0.254,0.00071,0.188,0.685,133.786,audio_features,35Rpqq7d4MafeCC6aM124l,spotify:track:35Rpqq7d4MafeCC6aM124l,https://api.spotify.com/v1/tracks/35Rpqq7d4MafeCC6aM124l,https://api.spotify.com/v1/audio-analysis/35Rpqq7d4MafeCC6aM124l,246873,4
88,Ray LaMontagne,Highway to the Sun,0.459,0.385,0,-11.11,1,0.0263,0.632,0.000631,0.109,0.22,145.129,audio_features,4yqs26DeIseczNFLIpwHVq,spotify:track:4yqs26DeIseczNFLIpwHVq,https://api.spotify.com/v1/tracks/4yqs26DeIseczNFLIpwHVq,https://api.spotify.com/v1/audio-analysis/4yqs26DeIseczNFLIpwHVq,331160,4
89,The Jayhawks,This Forgotten Town,0.422,0.607,7,-6.38,1,0.0295,0.222,0.0541,0.0983,0.504,80.047,audio_features,2Nh6hND56gQGic54jx9elv,spotify:track:2Nh6hND56gQGic54jx9elv,https://api.spotify.com/v1/tracks/2Nh6hND56gQGic54jx9elv,https://api.spotify.com/v1/audio-analysis/2Nh6hND56gQGic54jx9elv,226631,4
90,Ratboys,My Hands Grow,0.479,0.704,8,-8.904,1,0.0331,0.00221,0.0664,0.0671,0.361,94.484,audio_features,2NRpjLoR33XulE9R0OUAtj,spotify:track:2NRpjLoR33XulE9R0OUAtj,https://api.spotify.com/v1/tracks/2NRpjLoR33XulE9R0OUAtj,https://api.spotify.com/v1/audio-analysis/2NRpjLoR33XulE9R0OUAtj,232927,4
91,The Whiskey Treaty Roadshow,Pass the Peace,0.49,0.576,9,-5.049,1,0.035,0.302,0,0.101,0.5,149.818,audio_features,7H32GolyHGtNjTJIvpjhiW,spotify:track:7H32GolyHGtNjTJIvpjhiW,https://api.spotify.com/v1/tracks/7H32GolyHGtNjTJIvpjhiW,https://api.spotify.com/v1/audio-analysis/7H32GolyHGtNjTJIvpjhiW,234440,4
92,Becca Mancari,Knew,0.578,0.384,9,-10.164,0,0.0291,0.824,0.458,0.109,0.228,130.995,audio_features,4YT9PkCp38r0P7zfHgP27Y,spotify:track:4YT9PkCp38r0P7zfHgP27Y,https://api.spotify.com/v1/tracks/4YT9PkCp38r0P7zfHgP27Y,https://api.spotify.com/v1/audio-analysis/4YT9PkCp38r0P7zfHgP27Y,273508,4
93,The War and Treaty,Lonely In My Grief,0.271,0.418,4,-10.151,0,0.0377,0.149,0.00023,0.0889,0.17,185.428,audio_features,3U1QqgXosSMrBDTAscnvEN,spotify:track:3U1QqgXosSMrBDTAscnvEN,https://api.spotify.com/v1/tracks/3U1QqgXosSMrBDTAscnvEN,https://api.spotify.com/v1/audio-analysis/3U1QqgXosSMrBDTAscnvEN,260907,3
94,Low Cut Connie,Take a Little Ride Downtown,0.594,0.819,5,-3.34,1,0.0339,0.00665,6.69e-06,0.329,0.565,117.038,audio_features,1L4g32W2dnAuATND9DR5e9,spotify:track:1L4g32W2dnAuATND9DR5e9,https://api.spotify.com/v1/tracks/1L4g32W2dnAuATND9DR5e9,https://api.spotify.com/v1/audio-analysis/1L4g32W2dnAuATND9DR5e9,154947,4
95,Low Cut Connie,Wild Ride,0.684,0.61,1,-5.792,1,0.0347,0.113,3.81e-06,0.128,0.544,110.017,audio_features,61G0U22YRRvYbnrPOzsRzV,spotify:track:61G0U22YRRvYbnrPOzsRzV,https://api.spotify.com/v1/tracks/61G0U22YRRvYbnrPOzsRzV,https://api.spotify.com/v1/audio-analysis/61G0U22YRRvYbnrPOzsRzV,225400,4
96,Low Cut Connie,Quiet Time,0.208,0.18,0,-9.483,0,0.0358,0.919,0.000316,0.141,0.123,88.573,audio_features,2Iiw2HFcQdd2ozxeCGcuvI,spotify:track:2Iiw2HFcQdd2ozxeCGcuvI,https://api.spotify.com/v1/tracks/2Iiw2HFcQdd2ozxeCGcuvI,https://api.spotify.com/v1/audio-analysis/2Iiw2HFcQdd2ozxeCGcuvI,149667,3
97,Front Country,Real Love Potion,0.833,0.455,10,-8.417,1,0.034,0.215,0.204,0.112,0.842,127.915,audio_features,1wxfuf0Sd5iE2qxtStojRI,spotify:track:1wxfuf0Sd5iE2qxtStojRI,https://api.spotify.com/v1/tracks/1wxfuf0Sd5iE2qxtStojRI,https://api.spotify.com/v1/audio-analysis/1wxfuf0Sd5iE2qxtStojRI,214013,4
98,Dustbowl Revival,Sonic Boom,0.606,0.717,2,-7.304,1,0.0319,0.621,0.00235,0.0516,0.245,97.027,audio_features,0fmgvCxLqPcMawR8fUryhh,spotify:track:0fmgvCxLqPcMawR8fUryhh,https://api.spotify.com/v1/tracks/0fmgvCxLqPcMawR8fUryhh,https://api.spotify.com/v1/audio-analysis/0fmgvCxLqPcMawR8fUryhh,327120,3
99,Eric Anders,A Home the I Can't Know,0.223,0.277,7,-10.966,1,0.0308,0.774,0.812,0.126,0.0888,104.934,audio_features,04BaxDAjyDKNcKnTEgaqkV,spotify:track:04BaxDAjyDKNcKnTEgaqkV,https://api.spotify.com/v1/tracks/04BaxDAjyDKNcKnTEgaqkV,https://api.spotify.com/v1/audio-analysis/04BaxDAjyDKNcKnTEgaqkV,301279,4
100,Anthony Garcia,Santa Rosa,0.408,0.618,11,-8.001,0,0.0341,0.0235,0.0225,0.2,0.367,136.698,audio_features,3Dj84XaO5TonljQXens15r,spotify:track:3Dj84XaO5TonljQXens15r,https://api.spotify.com/v1/tracks/3Dj84XaO5TonljQXens15r,https://api.spotify.com/v1/audio-analysis/3Dj84XaO5TonljQXens15r,272333,3
101,Alex G,Southern Sky,0.514,0.474,7,-5.617,1,0.0238,0.34,0.00105,0.123,0.21,98.082,audio_features,022KnoVZaB3IJx21uW5tDH,spotify:track:022KnoVZaB3IJx21uW5tDH,https://api.spotify.com/v1/tracks/022KnoVZaB3IJx21uW5tDH,https://api.spotify.com/v1/audio-analysis/022KnoVZaB3IJx21uW5tDH,192867,4
102,Allison Moorer,Bad Weather,0.518,0.295,2,-9.159,1,0.0283,0.513,1.19e-05,0.106,0.0861,111.834,audio_features,1ODj4YAcr4kVFHS6rKrxwG,spotify:track:1ODj4YAcr4kVFHS6rKrxwG,https://api.spotify.com/v1/tracks/1ODj4YAcr4kVFHS6rKrxwG,https://api.spotify.com/v1/audio-analysis/1ODj4YAcr4kVFHS6rKrxwG,266591,3
103,Allison Moorer,The Rock and the Hill,0.647,0.899,10,-4.949,0,0.0872,0.0889,0,0.0762,0.656,149.999,audio_features,1J3vn9vwq2pyC9iYlEUFEH,spotify:track:1J3vn9vwq2pyC9iYlEUFEH,https://api.spotify.com/v1/tracks/1J3vn9vwq2pyC9iYlEUFEH,https://api.spotify.com/v1/audio-analysis/1J3vn9vwq2pyC9iYlEUFEH,219109,4
104,Anders Osborne,Alone,0.62,0.909,2,-4.175,1,0.0433,0.0211,0.0277,0.161,0.548,114.842,audio_features,3HQW2BtBWNCdYuNzrI6Rtu,spotify:track:3HQW2BtBWNCdYuNzrI6Rtu,https://api.spotify.com/v1/tracks/3HQW2BtBWNCdYuNzrI6Rtu,https://api.spotify.com/v1/audio-analysis/3HQW2BtBWNCdYuNzrI6Rtu,239480,4
105,Better Oblivion Community Center,Didn't Know What I Was in For,0.443,0.275,2,-11.148,1,0.0303,0.684,1.16e-06,0.101,0.194,141.112,audio_features,0PYdiBzO9IvWc6Y3wO1j7m,spotify:track:0PYdiBzO9IvWc6Y3wO1j7m,https://api.spotify.com/v1/tracks/0PYdiBzO9IvWc6Y3wO1j7m,https://api.spotify.com/v1/audio-analysis/0PYdiBzO9IvWc6Y3wO1j7m,243227,4
106,Better Oblivion Community Center,Dylan Thomas,0.592,0.805,2,-7.995,1,0.0371,0.000128,0.000211,0.0916,0.505,116.072,audio_features,6x14wL9HvABR2Rix8N88EH,spotify:track:6x14wL9HvABR2Rix8N88EH,https://api.spotify.com/v1/tracks/6x14wL9HvABR2Rix8N88EH,https://api.spotify.com/v1/audio-analysis/6x14wL9HvABR2Rix8N88EH,216787,4
107,Better Oblivion Community Center,Exception to the Rule,0.648,0.808,2,-7.098,1,0.042,0.0208,5.5e-06,0.0829,0.504,143.972,audio_features,6Zio8fwZm8o7RdH1zK6kB5,spotify:track:6Zio8fwZm8o7RdH1zK6kB5,https://api.spotify.com/v1/tracks/6Zio8fwZm8o7RdH1zK6kB5,https://api.spotify.com/v1/audio-analysis/6Zio8fwZm8o7RdH1zK6kB5,171287,4
108,Big Thief,Not,0.422,0.788,11,-6.57,1,0.0556,0.101,0.00282,0.16,0.544,140.423,audio_features,7IzJ7EGpIpq2vW3ylVTtMh,spotify:track:7IzJ7EGpIpq2vW3ylVTtMh,https://api.spotify.com/v1/tracks/7IzJ7EGpIpq2vW3ylVTtMh,https://api.spotify.com/v1/audio-analysis/7IzJ7EGpIpq2vW3ylVTtMh,367093,4
109,Bonnie Bishop,Song Don't Fail Me Now,0.313,0.471,2,-8.733,1,0.0365,0.495,0.328,0.0887,0.247,143.135,audio_features,2oiJEAZ37viKRFu3gkHlDc,spotify:track:2oiJEAZ37viKRFu3gkHlDc,https://api.spotify.com/v1/tracks/2oiJEAZ37viKRFu3gkHlDc,https://api.spotify.com/v1/audio-analysis/2oiJEAZ37viKRFu3gkHlDc,450720,4
110,Bruce Springsteen,Western Stars,0.633,0.263,0,-10.705,1,0.0263,0.681,0.00045,0.233,0.37,107.057,audio_features,58YZTutWhYcglUHl3Udnlj,spotify:track:58YZTutWhYcglUHl3Udnlj,https://api.spotify.com/v1/tracks/58YZTutWhYcglUHl3Udnlj,https://api.spotify.com/v1/audio-analysis/58YZTutWhYcglUHl3Udnlj,278813,4
111,Buddy & Julie Miller,Breakdown On 20th Ave. South,0.588,0.591,5,-7.588,1,0.0248,0.0913,0,0.0969,0.414,105.088,audio_features,5yuUuK1eelvouP0re2meCw,spotify:track:5yuUuK1eelvouP0re2meCw,https://api.spotify.com/v1/tracks/5yuUuK1eelvouP0re2meCw,https://api.spotify.com/v1/audio-analysis/5yuUuK1eelvouP0re2meCw,234667,4
112,Cage The Elephant,Goodbye,0.357,0.326,4,-7.198,0,0.0308,0.311,0.0057,0.107,0.0497,102.098,audio_features,50nZ2pvMssa7zcSI8ZgARe,spotify:track:50nZ2pvMssa7zcSI8ZgARe,https://api.spotify.com/v1/tracks/50nZ2pvMssa7zcSI8ZgARe,https://api.spotify.com/v1/audio-analysis/50nZ2pvMssa7zcSI8ZgARe,256227,4
113,The Felice Brothers,Poor Blind Birds,0.362,0.277,7,-12.016,1,0.0284,0.529,0.0126,0.174,0.226,146.904,audio_features,0aiXIscLhpmi8Q9QDYB3wf,spotify:track:0aiXIscLhpmi8Q9QDYB3wf,https://api.spotify.com/v1/tracks/0aiXIscLhpmi8Q9QDYB3wf,https://api.spotify.com/v1/audio-analysis/0aiXIscLhpmi8Q9QDYB3wf,347401,3
114,The Felice Brothers,Jack Reminiscing,0.537,0.815,5,-8.624,1,0.0282,0.0766,0.00718,0.19,0.84,93.048,audio_features,4kRW6sBlvRZajIlO1xuNYT,spotify:track:4kRW6sBlvRZajIlO1xuNYT,https://api.spotify.com/v1/tracks/4kRW6sBlvRZajIlO1xuNYT,https://api.spotify.com/v1/audio-analysis/4kRW6sBlvRZajIlO1xuNYT,217027,4
115,The Felice Brothers,Days of the Years,0.451,0.426,9,-9.945,1,0.0343,0.805,0.0608,0.114,0.384,141.69,audio_features,43aDrTKkR7N8aqQsfJP4AX,spotify:track:43aDrTKkR7N8aqQsfJP4AX,https://api.spotify.com/v1/tracks/43aDrTKkR7N8aqQsfJP4AX,https://api.spotify.com/v1/audio-analysis/43aDrTKkR7N8aqQsfJP4AX,238013,4
116,Garbage,Destroying Angels (feat. John Doe & Exene Cervenka),0.496,0.806,2,-7.122,1,0.0446,0.0201,2.23e-05,0.126,0.377,98.989,audio_features,48Qf9Kzq7GnktsX8splj0f,spotify:track:48Qf9Kzq7GnktsX8splj0f,https://api.spotify.com/v1/tracks/48Qf9Kzq7GnktsX8splj0f,https://api.spotify.com/v1/audio-analysis/48Qf9Kzq7GnktsX8splj0f,300547,3
117,Gary Clark Jr.,This Land,0.506,0.921,10,-2.967,0,0.0606,0.019,8.09e-05,0.0677,0.279,82.033,audio_features,0Jxl1PdSbiQPYRPVdzBdES,spotify:track:0Jxl1PdSbiQPYRPVdzBdES,https://api.spotify.com/v1/tracks/0Jxl1PdSbiQPYRPVdzBdES,https://api.spotify.com/v1/audio-analysis/0Jxl1PdSbiQPYRPVdzBdES,341667,4
118,Grace Potter,Release,0.337,0.308,8,-7.825,1,0.0319,0.723,5.71e-06,0.095,0.216,131.261,audio_features,1rmWjqhM55jXPuHq8moqeM,spotify:track:1rmWjqhM55jXPuHq8moqeM,https://api.spotify.com/v1/tracks/1rmWjqhM55jXPuHq8moqeM,https://api.spotify.com/v1/audio-analysis/1rmWjqhM55jXPuHq8moqeM,272173,4
119,Ian O'Neil,The Offer,0.667,0.55,2,-8.638,1,0.0303,0.467,3.07e-05,0.0805,0.395,128.226,audio_features,21MrTvTBPnBM1ssyzMR1KK,spotify:track:21MrTvTBPnBM1ssyzMR1KK,https://api.spotify.com/v1/tracks/21MrTvTBPnBM1ssyzMR1KK,https://api.spotify.com/v1/audio-analysis/21MrTvTBPnBM1ssyzMR1KK,209480,4
120,Ian O'Neil,"Our Debt is Sealed, True Love Knows Fear",0.447,0.724,2,-8.693,1,0.0504,0.415,1.09e-05,0.353,0.376,203.918,audio_features,47SyX17wOaM0b2pmBSNkBo,spotify:track:47SyX17wOaM0b2pmBSNkBo,https://api.spotify.com/v1/tracks/47SyX17wOaM0b2pmBSNkBo,https://api.spotify.com/v1/audio-analysis/47SyX17wOaM0b2pmBSNkBo,210067,4
121,Ian O'Neil,German Bar,0.379,0.223,5,-13.762,1,0.0346,0.861,1.19e-05,0.147,0.346,178.375,audio_features,0aLSQ7B9rKm8EGhvZKHWpM,spotify:track:0aLSQ7B9rKm8EGhvZKHWpM,https://api.spotify.com/v1/tracks/0aLSQ7B9rKm8EGhvZKHWpM,https://api.spotify.com/v1/audio-analysis/0aLSQ7B9rKm8EGhvZKHWpM,202773,3
122,Jade Bird,Ruins,0.412,0.402,3,-6.509,1,0.0472,0.759,0,0.107,0.312,171.814,audio_features,5Jc70CrJMtVCaeZrVrYPeE,spotify:track:5Jc70CrJMtVCaeZrVrYPeE,https://api.spotify.com/v1/tracks/5Jc70CrJMtVCaeZrVrYPeE,https://api.spotify.com/v1/audio-analysis/5Jc70CrJMtVCaeZrVrYPeE,164520,4
123,Jade Bird,I Get No Joy,0.673,0.722,5,-5.497,1,0.0855,0.364,0,0.0605,0.717,91.962,audio_features,4arr0qyAa5BW0X0EXZwZDu,spotify:track:4arr0qyAa5BW0X0EXZwZDu,https://api.spotify.com/v1/tracks/4arr0qyAa5BW0X0EXZwZDu,https://api.spotify.com/v1/audio-analysis/4arr0qyAa5BW0X0EXZwZDu,162070,4
124,Jade Bird,Uh Huh,0.584,0.81,11,-3.092,1,0.0406,0.0188,0,0.313,0.57,119.859,audio_features,3ZAJJoHHCVGLIoScl26Hf4,spotify:track:3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/tracks/3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/audio-analysis/3ZAJJoHHCVGLIoScl26Hf4,142444,4
125,Jenny Lewis,Heads Gonna Roll,0.38,0.685,0,-6.244,1,0.038,0.435,0.00129,0.137,0.331,128.449,audio_features,3JEQn0WheNcipQmxNxrxII,spotify:track:3JEQn0WheNcipQmxNxrxII,https://api.spotify.com/v1/tracks/3JEQn0WheNcipQmxNxrxII,https://api.spotify.com/v1/audio-analysis/3JEQn0WheNcipQmxNxrxII,313405,4
126,Jenny Lewis,Red Bull & Hennessy,0.509,0.933,4,-5.633,0,0.099,0.00203,0.000138,0.196,0.374,130.005,audio_features,3rrzbjHWFyKcCpagbbFjrE,spotify:track:3rrzbjHWFyKcCpagbbFjrE,https://api.spotify.com/v1/tracks/3rrzbjHWFyKcCpagbbFjrE,https://api.spotify.com/v1/audio-analysis/3rrzbjHWFyKcCpagbbFjrE,288630,4
127,Jenny Lewis,Party Clown,0.549,0.504,0,-7.199,1,0.027,0.084,3.21e-05,0.113,0.332,133.08,audio_features,32XmNFuV1Ec8iQFr0qs7Dj,spotify:track:32XmNFuV1Ec8iQFr0qs7Dj,https://api.spotify.com/v1/tracks/32XmNFuV1Ec8iQFr0qs7Dj,https://api.spotify.com/v1/audio-analysis/32XmNFuV1Ec8iQFr0qs7Dj,249026,4
128,Joe Jackson,Alchemy,0.646,0.561,8,-8.072,1,0.0278,0.422,0.0162,0.065,0.355,95.043,audio_features,0YltCCj7q2lT76HozXIXla,spotify:track:0YltCCj7q2lT76HozXIXla,https://api.spotify.com/v1/tracks/0YltCCj7q2lT76HozXIXla,https://api.spotify.com/v1/audio-analysis/0YltCCj7q2lT76HozXIXla,410413,4
129,Jon Fratelli,Evangeline,0.469,0.616,10,-8.499,1,0.0278,0.29,0.0287,0.198,0.798,94.97,audio_features,6HdHa8sa9PEfEBS7RfZOtb,spotify:track:6HdHa8sa9PEfEBS7RfZOtb,https://api.spotify.com/v1/tracks/6HdHa8sa9PEfEBS7RfZOtb,https://api.spotify.com/v1/audio-analysis/6HdHa8sa9PEfEBS7RfZOtb,226053,4
130,Jon Fratelli,Rolling By,0.185,0.295,8,-10.522,1,0.0308,0.88,0.00127,0.113,0.329,169.451,audio_features,68uYf409uLxWmMU3EuEs0r,spotify:track:68uYf409uLxWmMU3EuEs0r,https://api.spotify.com/v1/tracks/68uYf409uLxWmMU3EuEs0r,https://api.spotify.com/v1/audio-analysis/68uYf409uLxWmMU3EuEs0r,268427,4
131,Jon Fratelli,Crazy Lovers Song,0.375,0.56,9,-6.846,1,0.0266,0.297,0.0167,0.303,0.478,84.915,audio_features,4SCAw09R9OTFQM8qPHeuLv,spotify:track:4SCAw09R9OTFQM8qPHeuLv,https://api.spotify.com/v1/tracks/4SCAw09R9OTFQM8qPHeuLv,https://api.spotify.com/v1/audio-analysis/4SCAw09R9OTFQM8qPHeuLv,345827,4
132,Jon Fratelli,In from the Cold,0.276,0.274,9,-10.404,1,0.0324,0.891,4.99e-06,0.168,0.265,139.309,audio_features,1hEmXhi1U5OnvuWt76WIEZ,spotify:track:1hEmXhi1U5OnvuWt76WIEZ,https://api.spotify.com/v1/tracks/1hEmXhi1U5OnvuWt76WIEZ,https://api.spotify.com/v1/audio-analysis/1hEmXhi1U5OnvuWt76WIEZ,324373,4
133,Josh Ritter,Old Black Magic,0.344,0.821,0,-6.377,1,0.0321,0.0164,0.000468,0.131,0.761,205.418,audio_features,5lbgaOjchF4QZLdh2gw2Wl,spotify:track:5lbgaOjchF4QZLdh2gw2Wl,https://api.spotify.com/v1/tracks/5lbgaOjchF4QZLdh2gw2Wl,https://api.spotify.com/v1/audio-analysis/5lbgaOjchF4QZLdh2gw2Wl,286440,4
134,Josh Ritter,The Torch Committee,0.52,0.455,9,-11.54,0,0.0377,0.638,0.00505,0.261,0.465,110.731,audio_features,2S7vZHfK6QTtK30pzAqBLP,spotify:track:2S7vZHfK6QTtK30pzAqBLP,https://api.spotify.com/v1/tracks/2S7vZHfK6QTtK30pzAqBLP,https://api.spotify.com/v1/audio-analysis/2S7vZHfK6QTtK30pzAqBLP,343694,4
135,Julia Jacklin,Don't Know How To Keep Loving You,0.589,0.419,5,-6.524,0,0.0275,0.213,0.000187,0.106,0.154,132.121,audio_features,3bt6gBOA41MHQfXy0Jf855,spotify:track:3bt6gBOA41MHQfXy0Jf855,https://api.spotify.com/v1/tracks/3bt6gBOA41MHQfXy0Jf855,https://api.spotify.com/v1/audio-analysis/3bt6gBOA41MHQfXy0Jf855,332987,4
